TEAM NAME,SLOT,TYPE,TEXTURE,FILENAME
southcarolinast,ALL,TEAM,glove-team-1.png,ed604dcd31bc5fd8-dbe5f19ad90b1fef-000059d3.png
southcarolinast,ALL,TEAM,glove-team-2.png,ed604dcd31bc5fd8-9a55a37207d5c7e7-000059d3.png
