TEAM NAME,SLOT,TYPE,TEXTURE,FILENAME
charlotte,ALL,TEAM,glove-team-1.png,ed604dcd31bc5fd8-3aaba5bc4c984614-000059d3.png
charlotte,ALL,TEAM,glove-team-2.png,ed604dcd31bc5fd8-467c66eb13d8eb0d-000059d3.png
