TEAM NAME,SLOT,TYPE,TEXTURE,FILENAME
penn,ALL,TEAM,glove-team-1.png,ed604dcd31bc5fd8-d230674b1a1a90ad-000059d3.png
penn,ALL,TEAM,glove-team-2.png,ed604dcd31bc5fd8-d812b79c8d15614c-000059d3.png
